gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2898770586				CC0_1_0	2016-01-30T20:41:25Z		https://ecdysis.org/collections/individual/index.php?occid=530152				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				843bdbae-5a36-4c6b-91fa-615c883bbb56	SBMNHENT0106486		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		pitfall trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				29595								Notoxus serratus (LeConte, 1847)							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Anthicidae|Notoxinae|Notoxus	Animalia	Arthropoda	Insecta	Coleoptera		Anthicidae				Notoxus	Notoxus			serratus			SPECIES				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.946Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1046794	1046794	1	54	216	1470	7771	1046737		1046794	Notoxus serratus	Notoxus serratus (LeConte, 1847)	Notoxus serratus		DWC_ARCHIVE	2025-02-14T08:02:19.946Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898770585				CC0_1_0	2019-06-07T17:03:54Z		https://ecdysis.org/collections/individual/index.php?occid=530134				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				4036d0d8-7011-4947-bac1-7b56de3e928c	SBMNHENT0106468		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		pitfall trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Matthew Gimmel		2019-01-01T00:00:00				2087								Elateridae							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Elateriformia|Elateroidea	Animalia	Arthropoda	Insecta	Coleoptera		Elateridae											FAMILY				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.946Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	7825	7825	1	54	216	1470	7825					Elateridae	Elateridae		DWC_ARCHIVE	2025-02-14T08:02:19.946Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898770584				CC0_1_0	2016-01-30T20:41:25Z		https://ecdysis.org/collections/individual/index.php?occid=530116				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				b9b560de-ecce-414c-b268-0449fc4058dc	SBMNHENT0106450		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		pitfall trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				29568								Notoxus intermedius Fall, 1916							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Anthicidae|Notoxinae|Notoxus	Animalia	Arthropoda	Insecta	Coleoptera		Anthicidae				Notoxus	Notoxus			intermedius			SPECIES				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.945Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1046761	1046761	1	54	216	1470	7771	1046737		1046761	Notoxus intermedius	Notoxus intermedius Fall, 1916	Notoxus intermedius		DWC_ARCHIVE	2025-02-14T08:02:19.945Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898769581				CC0_1_0	2016-01-30T20:38:08Z		https://ecdysis.org/collections/individual/index.php?occid=530412				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				ebfb0702-747d-475e-ab09-4b1c9e0f7667	SBMNHENT0106746		M.S. Caterino & D. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11											NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Matthew Gimmel		2015-01-01T00:00:00				487156								Listrus Motschulsky, 1859							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Melyridae|Dasytinae	Animalia	Arthropoda	Insecta	Coleoptera		Melyridae				Listrus	Listrus						GENUS				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.950Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	4713770	4713770	1	54	216	1470	7838	4713770				Listrus Motschulsky, 1859	Listrus		DWC_ARCHIVE	2025-02-14T08:02:19.950Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			
2898769580				CC0_1_0	2016-01-30T20:41:25Z		https://ecdysis.org/collections/individual/index.php?occid=530386				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				9c39d50c-fe6e-4109-9e2f-60c6eb05835a	SBMNHENT0106720		M.S. Caterino & D. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11											NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				42239								Centrodera spurca (LeConte, 1857)							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Cerambycidae|Lepturinae|Lepturini|Centrodera	Animalia	Arthropoda	Insecta	Coleoptera		Cerambycidae				Centrodera	Centrodera			spurca			SPECIES				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.950Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1100897	1100897	1	54	216	1470	5602	1100890		1100897	Centrodera spurca	Centrodera spurca (LeConte, 1857)	Centrodera spurca		DWC_ARCHIVE	2025-02-14T08:02:19.950Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898769579				CC0_1_0	2017-03-09T18:02:50Z		https://ecdysis.org/collections/individual/index.php?occid=530368				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				995df915-40eb-4ea0-a3f4-b625f3765f91	SBMNHENT0106702		M.S. Caterino & D. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11											NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				6298								Smicronyx C.J.Schoenherr, 1843							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Curculioninae|Smicronychini	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae				Smicronyx	Smicronyx						GENUS				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.950Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1217455	1217455	1	54	216	1470	4239	1217455				Smicronyx C.J.Schoenherr, 1843	Smicronyx		DWC_ARCHIVE	2025-02-14T08:02:19.950Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			
2898769573				CC0_1_0	2016-01-30T20:38:08Z		https://ecdysis.org/collections/individual/index.php?occid=530232				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				864df63b-c1f7-4aab-9bbc-4fa4345a6e56	SBMNHENT0106566		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		Malaise trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				31748								Saxinis Lacordaire, 1848							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Cryptocephalinae|Clytrini	Animalia	Arthropoda	Insecta	Coleoptera		Chrysomelidae				Saxinis	Saxinis						GENUS				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.946Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1049185	1049185	1	54	216	1470	7780	1049185				Saxinis Lacordaire, 1848	Saxinis		DWC_ARCHIVE	2025-02-14T08:02:19.946Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			
2898769572				CC0_1_0	2016-01-30T20:41:25Z		https://ecdysis.org/collections/individual/index.php?occid=530214				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				9e52e04b-4623-4b77-a044-50fc116fb61b	SBMNHENT0106548		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		Malaise trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				25521								Coccinella transversoguttata Faldermann, 1835							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinella	Animalia	Arthropoda	Insecta	Coleoptera		Coccinellidae				Coccinella	Coccinella			transversoguttata			SPECIES				DOUBTFUL			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.946Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	4990198	4990198	1	54	216	1470	7782	1043502		4990198	Coccinella transversoguttata	Coccinella transversoguttata Faldermann, 1835	Coccinella transversoguttata		DWC_ARCHIVE	2025-02-14T08:02:19.946Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898769571				CC0_1_0	2016-01-30T20:38:08Z		https://ecdysis.org/collections/individual/index.php?occid=530188				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				e45b9878-2f48-4a20-9c79-cba4d8a45ec5	SBMNHENT0106522		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		FIT									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Matthew Gimmel		2020-01-01T00:00:00				54560								Scymnus nebulosus LeConte, 1852							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Scymninae|Scymnus|Scymnus (Scymnus)	Animalia	Arthropoda	Insecta	Coleoptera		Coccinellidae				Scymnus	Scymnus			nebulosus			SPECIES				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.946Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	4989979	4989979	1	54	216	1470	7782	1043204		4989979	Scymnus nebulosus	Scymnus nebulosus LeConte, 1852	Scymnus nebulosus		DWC_ARCHIVE	2025-02-14T08:02:19.946Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898769570				CC0_1_0	2016-01-30T20:41:25Z		https://ecdysis.org/collections/individual/index.php?occid=530151				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				7e0c7aa4-3ad0-4a55-be7a-3ba4d966a6cf	SBMNHENT0106485		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		pitfall trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				29568								Notoxus intermedius Fall, 1916							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Anthicidae|Notoxinae|Notoxus	Animalia	Arthropoda	Insecta	Coleoptera		Anthicidae				Notoxus	Notoxus			intermedius			SPECIES				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.945Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1046761	1046761	1	54	216	1470	7771	1046737		1046761	Notoxus intermedius	Notoxus intermedius Fall, 1916	Notoxus intermedius		DWC_ARCHIVE	2025-02-14T08:02:19.945Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898769569				CC0_1_0	2016-01-30T20:41:25Z		https://ecdysis.org/collections/individual/index.php?occid=530133				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				853232b8-86d3-440e-aa32-0cf277bc7dcb	SBMNHENT0106467		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		pitfall trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				29568								Notoxus intermedius Fall, 1916							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Anthicidae|Notoxinae|Notoxus	Animalia	Arthropoda	Insecta	Coleoptera		Anthicidae				Notoxus	Notoxus			intermedius			SPECIES				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.945Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1046761	1046761	1	54	216	1470	7771	1046737		1046761	Notoxus intermedius	Notoxus intermedius Fall, 1916	Notoxus intermedius		DWC_ARCHIVE	2025-02-14T08:02:19.945Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898769568				CC0_1_0	2016-01-30T20:41:25Z		https://ecdysis.org/collections/individual/index.php?occid=530115				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				33ec907b-6048-4f0f-9f16-8a88d4a92a9a	SBMNHENT0106449		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		pitfall trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				29565								Notoxus hageni Chandler, 1982							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Anthicidae|Notoxinae|Notoxus	Animalia	Arthropoda	Insecta	Coleoptera		Anthicidae				Notoxus	Notoxus			hageni			SPECIES				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.945Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1046785	1046785	1	54	216	1470	7771	1046737		1046785	Notoxus hageni	Notoxus hageni Chandler, 1982	Notoxus hageni		DWC_ARCHIVE	2025-02-14T08:02:19.945Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898769567				CC0_1_0	2016-01-30T20:41:25Z		https://ecdysis.org/collections/individual/index.php?occid=530089				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				95bc0cf7-5b05-4ec1-84df-e109a5c8f174	SBMNHENT0106423		M.S. Caterino & D.P. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11		pitfall trap									NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				29565								Notoxus hageni Chandler, 1982							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Anthicidae|Notoxinae|Notoxus	Animalia	Arthropoda	Insecta	Coleoptera		Anthicidae				Notoxus	Notoxus			hageni			SPECIES				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.945Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1046785	1046785	1	54	216	1470	7771	1046737		1046785	Notoxus hageni	Notoxus hageni Chandler, 1982	Notoxus hageni		DWC_ARCHIVE	2025-02-14T08:02:19.945Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			NE
2898718576				CC0_1_0	2016-01-30T20:38:08Z		https://ecdysis.org/collections/individual/index.php?occid=530423				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				dda0377a-bcb1-4b87-9d6e-b35201285742	SBMNHENT0106757		M.S. Caterino & D. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11											NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Matthew Gimmel		2015-01-01T00:00:00				487156								Listrus Motschulsky, 1859							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Melyridae|Dasytinae	Animalia	Arthropoda	Insecta	Coleoptera		Melyridae				Listrus	Listrus						GENUS				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.972Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	4713770	4713770	1	54	216	1470	7838	4713770				Listrus Motschulsky, 1859	Listrus		DWC_ARCHIVE	2025-02-14T08:02:19.972Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			
2898718575				CC0_1_0	2016-01-30T20:38:08Z		https://ecdysis.org/collections/individual/index.php?occid=530405				6e617657-ddab-4a49-ad92-dad309c70c51		SBMNH	SBMNHENT			PRESERVED_SPECIMEN				0295b1af-ab0c-44a3-b441-08fcf5740e42	SBMNHENT0106739		M.S. Caterino & D. Moura		1			Indeterminate										PRESENT	Pinned																						2013-07-11		192	192	2013	7	11	2013-7-11											NORTH_AMERICA				US	California	Mono County		UC Sierra Nevada Aquatic Research Laboratory									37.6141	-118.8356																																				Michael Caterino		2013-01-01T00:00:00				31748								Saxinis Lacordaire, 1848							Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Cryptocephalinae|Clytrini	Animalia	Arthropoda	Insecta	Coleoptera		Chrysomelidae				Saxinis	Saxinis						GENUS				ACCEPTED			d883d764-4522-4928-bdf7-4d6f0aae2ebd	US	2025-02-14T08:02:19.972Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1049185	1049185	1	54	216	1470	7780	1049185				Saxinis Lacordaire, 1848	Saxinis		DWC_ARCHIVE	2025-02-14T08:02:19.972Z	2025-02-14T07:46:10.198Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			
